step,pend_rad,arm_rad,pend_vel,arm_vel,voltage,late,controller
404,-0.0031415927223861217,0.0,-0.05890486389398575,0.0,-2.5,0,TQC/DroQ
405,-0.0062831854447722435,-0.009424777701497078,-0.12271846830844879,-0.2356194406747818,-2.5,0,TQC/DroQ
406,-0.0062831854447722435,-0.009424777701497078,-0.09203885495662689,-0.17671458423137665,-1.017132043838501,0,TQC/DroQ
407,-0.0031415927223861217,-0.012566370889544487,0.00951068103313446,-0.21107575297355652,2.5,0,TQC/DroQ
408,-0.0031415927223861217,-0.012566370889544487,0.007133010774850845,-0.1583068072795868,2.5,0,TQC/DroQ
409,0.0,-0.009424777701497078,0.08388957381248474,-0.04019028693437576,2.5,0,TQC/DroQ
410,-0.0031415927223861217,-0.012566370889544487,-0.015622638165950775,-0.1086825355887413,-1.46513032913208,0,TQC/DroQ
411,-0.0062831854447722435,-0.012566370889544487,-0.09025679528713226,-0.08151189982891083,-2.5,0,TQC/DroQ
412,-0.012566370889544487,-0.018849555402994156,-0.22477222979068756,-0.21821355819702148,-2.5,0,TQC/DroQ
413,-0.012566370889544487,-0.018849555402994156,-0.16857917606830597,-0.1636601686477661,-2.5,0,TQC/DroQ
414,-0.012566370889544487,-0.018849555402994156,-0.12643438577651978,-0.12274512648582458,-2.5,0,TQC/DroQ
415,-0.012566370889544487,-0.021991148591041565,-0.09482578933238983,-0.17059865593910217,-2.5,0,TQC/DroQ
416,-0.012566370889544487,-0.028274334967136383,-0.07111933827400208,-0.2850286364555359,-2.5,0,TQC/DroQ
417,-0.012566370889544487,-0.03141592815518379,-0.053339503705501556,-0.29231131076812744,-2.5,0,TQC/DroQ
418,-0.012566370889544487,-0.03769911080598831,-0.04000462591648102,-0.37631312012672424,-2.5,0,TQC/DroQ
419,-0.009424777701497078,-0.04398229718208313,0.04853634908795357,-0.43931448459625244,-2.5,0,TQC/DroQ
420,-0.009424777701497078,-0.05026548355817795,0.03640226274728775,-0.486565500497818,-2.5,0,TQC/DroQ
421,-0.009424777701497078,-0.059690263122320175,0.027301697060465813,-0.6005435585975647,-2.5,0,TQC/DroQ
422,-0.009424777701497078,-0.0659734457731247,0.020476272329688072,-0.6074873208999634,-2.5,0,TQC/DroQ
423,-0.0062831854447722435,-0.07225663214921951,0.0938970223069191,-0.6126950979232788,-1.472503900527954,0,TQC/DroQ
424,-0.0062831854447722435,-0.07539822161197662,0.07042276859283447,-0.5380611419677734,2.5,0,TQC/DroQ
425,-0.0062831854447722435,-0.07853981852531433,0.052817076444625854,-0.4820856750011444,2.5,0,TQC/DroQ
426,-0.0062831854447722435,-0.08168140798807144,0.03961280733346939,-0.44010406732559204,2.5,0,TQC/DroQ
427,-0.012566370889544487,-0.07853981852531433,-0.12737002968788147,-0.2515382468700409,-1.8192849159240723,0,TQC/DroQ
428,-0.018849555402994156,-0.08168140798807144,-0.25260716676712036,-0.2671934962272644,-2.5,0,TQC/DroQ
429,-0.025132741779088974,-0.08168140798807144,-0.3465350270271301,-0.2003951221704483,-2.5,0,TQC/DroQ
430,-0.03141592815518379,-0.08168140798807144,-0.41698092222213745,-0.15029634535312653,-2.5,0,TQC/DroQ
431,-0.0345575213432312,-0.08168140798807144,-0.3912754952907562,-0.11272226274013519,-2.5,0,TQC/DroQ
432,-0.03769911080598831,-0.08168140798807144,-0.3719964325428009,-0.0845416933298111,-2.5,0,TQC/DroQ
433,-0.04084070399403572,-0.08168140798807144,-0.3575371503829956,-0.06340627372264862,-2.5,0,TQC/DroQ
434,-0.04398229718208313,-0.08168140798807144,-0.34669268131256104,-0.047554705291986465,-2.5,0,TQC/DroQ
435,-0.04398229718208313,-0.08482300490140915,-0.2600195109844208,-0.11420585215091705,-2.5,0,TQC/DroQ
436,-0.04712389037013054,-0.08796459436416626,-0.2735544443130493,-0.16419421136379242,-2.5,0,TQC/DroQ
437,-0.05026548355817795,-0.09110619127750397,-0.2837056517601013,-0.20168547332286835,-2.577388283820079,0,TQC/DroQ_Blend
438,-0.05340707674622536,-0.09424778074026108,-0.2913190722465515,-0.2298039197921753,-2.7860434386474138,0,TQC/DroQ_Blend
439,-0.056548669934272766,-0.1005309671163559,-0.29702913761138916,-0.32943257689476013,-3.0734970275009816,0,TQC/DroQ_Blend
440,-0.059690263122320175,-0.103672556579113,-0.3013116717338562,-0.32561424374580383,-3.395682755340213,0,TQC/DroQ_Blend
441,-0.059690263122320175,-0.11309733986854553,-0.22598375380039215,-0.47983014583587646,-3.384517835649709,0,TQC/DroQ_Blend
442,-0.06283185631036758,-0.11938052624464035,-0.24802763760089874,-0.5169522762298584,-3.7709124817691837,0,TQC/DroQ_Blend
443,-0.06283185631036758,-0.12880529463291168,-0.18602073192596436,-0.6233336329460144,-3.766905236549039,0,TQC/DroQ_Blend
444,-0.0659734457731247,-0.14137166738510132,-0.2180553674697876,-0.7816594839096069,-4.322631255065236,0,TQC/DroQ_Blend
445,-0.0659734457731247,-0.15393804013729095,-0.1635415256023407,-0.9004038572311401,-4.377610373883755,0,TQC/DroQ_Blend
446,-0.0659734457731247,-0.17592918872833252,-0.12265614420175552,-1.2250815629959106,-4.521452580219544,0,TQC/DroQ_Blend
447,-0.0659734457731247,-0.19477875530719757,-0.09199211001396179,-1.3900500535964966,-4.597878262331745,0,TQC/DroQ_Blend
448,-0.06283185631036758,-0.21362830698490143,0.009545736014842987,-1.513776421546936,-4.037859821042933,0,TQC/DroQ_Blend
449,-0.056548669934272766,-0.2387610524892807,0.16423894464969635,-1.763650894165039,-3.145545690387897,0,TQC/DroQ_Blend
450,-0.05026548355817795,-0.25761058926582336,0.28025883436203003,-1.7939770221710205,-2.571564681957009,0,TQC/DroQ_Blend
451,-0.04398229718208313,-0.2796017527580261,0.36727374792099,-1.895261526107788,-2.5,0,TQC/DroQ
452,-0.04084070399403572,-0.29845130443573,0.35399511456489563,-1.8926849365234375,-2.5,0,TQC/DroQ
453,-0.0345575213432312,-0.32044246792793274,0.422575980424881,-1.969292402267456,-2.5,0,TQC/DroQ
454,-0.0345575213432312,-0.345575213432312,0.31693199276924133,-2.105287790298462,-2.5,0,TQC/DroQ
455,-0.03141592815518379,-0.36442476511001587,0.3162388205528259,-2.0502047538757324,-2.5,0,TQC/DroQ
456,-0.03141592815518379,-0.38641589879989624,0.23717911541461945,-2.087432384490967,-2.5,0,TQC/DroQ
457,-0.03141592815518379,-0.408407062292099,0.17788434028625488,-2.1153531074523926,-2.5,0,TQC/DroQ
458,-0.03141592815518379,-0.43039819598197937,0.13341325521469116,-2.136293411254883,-2.5,0,TQC/DroQ
459,-0.03141592815518379,-0.45238935947418213,0.10005994141101837,-2.15199875831604,-2.5,0,TQC/DroQ
460,-0.03141592815518379,-0.4743804931640625,0.07504495978355408,-2.1637778282165527,-2.5,0,TQC/DroQ
461,-0.03141592815518379,-0.49637165665626526,0.05628371983766556,-2.172612190246582,-2.5,0,TQC/DroQ
462,-0.03141592815518379,-0.5152211785316467,0.04221279174089432,-2.1006979942321777,-2.5,0,TQC/DroQ
463,-0.03141592815518379,-0.5372123718261719,0.03165959566831589,-2.125302314758301,-2.5,1,TQC/DroQ
464,-0.03141592815518379,-0.5592035055160522,0.023744696751236916,-2.1437554359436035,-2.5,1,TQC/DroQ
465,-0.03141592815518379,-0.5780530571937561,0.017808523029088974,-2.0790555477142334,-2.5,1,TQC/DroQ
466,-0.03141592815518379,-0.6000441908836365,0.01335639227181673,-2.109070301055908,-2.5,1,TQC/DroQ
467,-0.0345575213432312,-0.6188937425613403,-0.06852252781391144,-2.053041696548462,-2.5,1,TQC/DroQ
468,-0.0345575213432312,-0.6377432942390442,-0.05139189586043358,-2.0110201835632324,-2.5,1,TQC/DroQ
469,-0.03769911080598831,-0.6534512639045715,-0.11708374321460724,-1.9009642601013184,-2.5,1,TQC/DroQ
470,-0.04398229718208313,-0.6691592335700989,-0.2448924481868744,-1.8184223175048828,-2.5,1,TQC/DroQ
471,-0.04712389037013054,-0.6817256212234497,-0.2622091472148895,-1.6779760122299194,-2.5,1,TQC/DroQ
472,-0.05340707674622536,-0.6942920088768005,-0.3537364900112152,-1.5726412534713745,-3.204300541949101,1,TQC/DroQ_Blend
473,-0.059690263122320175,-0.7068583369255066,-0.4223819971084595,-1.4936401844024658,-4.436911823841297,1,TQC/DroQ_Blend
474,-0.0691150426864624,-0.7225663065910339,-0.5524059534072876,-1.5129293203353882,-7.0673630061427986,1,TQC/DroQ_Blend
475,-0.08168140798807144,-0.7476990818977356,-0.7284637689590454,-1.7630155086517334,-8.937348942654683,1,Proportional_Catch
476,-0.08796459436416626,-0.775973379611969,-0.7034274935722351,-2.0291199684143066,-9.705235250981612,1,Proportional_Catch
477,-0.08796459436416626,-0.8042477369308472,-0.5275706052780151,-2.228698253631592,-9.535200143837537,1,Proportional_Catch
478,-0.08168140798807144,-0.8450884222984314,-0.2385983169078827,-2.6925413608551025,-8.859424139122979,1,Proportional_Catch
479,-0.0691150426864624,-0.8922123312950134,0.1352105438709259,-3.1975033283233643,-7.498002811298437,1,TQC/DroQ_Blend
480,-0.05026548355817795,-0.948760986328125,0.5726467967033386,-3.8118443489074707,-2.0883736565190514,1,TQC/DroQ_Blend
481,-0.025132741779088974,-1.0053097009658813,1.0578036308288574,-4.272600173950195,2.5,1,TQC/DroQ
482,0.0031415927223861217,-1.0398671627044678,1.5002111196517944,-4.068387985229492,2.5,1,TQC/DroQ
483,0.018849555402994156,-1.1026990413665771,1.5178574323654175,-4.622087478637695,2.5,1,TQC/DroQ
484,0.028274334967136383,-1.1623892784118652,1.3740124702453613,-4.958822250366211,2.5,1,TQC/DroQ
485,0.04398229718208313,-1.1969468593597412,1.423208475112915,-4.583054542541504,2.5,1,TQC/DroQ
486,0.04398229718208313,-1.247212290763855,1.067406415939331,-4.693927764892578,2.5,1,TQC/DroQ
487,0.05026548355817795,-1.281769871711731,0.957634449005127,-4.384383678436279,2.3632211564862358,1,TQC/DroQ_Blend
488,0.05026548355817795,-1.3131858110427856,0.7182258367538452,-4.073685646057129,2.327402831836021,1,TQC/DroQ_Blend
489,0.04712389037013054,-1.3383184671401978,0.4601295292377472,-3.6835827827453613,2.5,1,TQC/DroQ
490,0.04084070399403572,-1.3571680784225464,0.18801751732826233,-3.2339260578155518,2.5,1,TQC/DroQ
491,0.03141592815518379,-1.3665928840637207,-0.09460629522800446,-2.6610641479492188,2.5,1,TQC/DroQ
492,0.018849555402994156,-1.3791592121124268,-0.38511401414871216,-2.309957504272461,0.0,1,TQC/DroQ
493,0.0031415927223861217,-1.3791592121124268,-0.6815346479415894,-1.7324681282043457,-2.1483912467956543,1,TQC/DroQ
494,-0.015707964077591896,-1.382300853729248,-0.9823898077011108,-1.377890944480896,-2.5,1,TQC/DroQ
495,-0.0345575213432312,-1.3791592121124268,-1.208031177520752,-0.9548783302307129,-2.5,1,TQC/DroQ
496,-0.05340707674622536,-1.3760175704956055,-1.3772622346878052,-0.637618899345398,-3.8757363869268833,1,TQC/DroQ_Blend
497,-0.07539822161197662,-1.3728760480880737,-1.5827254056930542,-0.39967435598373413,-10.227848808797068,1,Proportional_Catch
498,-0.10681415349245071,-1.4042919874191284,-1.9724422693252563,-1.0851540565490723,-12.0,1,Proportional_Catch
499,-0.11623892933130264,-1.4105751514434814,-1.7149511575698853,-0.9709451794624329,-12.0,1,Proportional_Catch
500,-0.12252211570739746,-1.4482742547988892,-1.4432930946350098,-1.6706867218017578,-12.0,1,Proportional_Catch
501,-0.10681415349245071,-1.4891149997711182,-0.6897706985473633,-2.2740325927734375,-11.88929717044305,1,Proportional_Catch
502,-0.08796459436416626,-1.5645132064819336,-0.04608914256095886,-3.590479850769043,-10.511175925444707,1,Proportional_Catch
503,-0.05340707674622536,-1.633628249168396,0.8293711543083191,-4.420735836029053,-3.131850024001879,1,TQC/DroQ_Blend
504,-0.015707964077591896,-1.7278759479522705,1.5645060539245605,-5.671746253967285,1.699425220489502,1,TQC/DroQ
505,0.03769911080598831,-1.7812830209732056,2.508556365966797,-5.588986873626709,2.5,1,TQC/DroQ
506,0.06283185631036758,-1.884955644607544,2.5097358226776123,-6.7835540771484375,2.7640482207282595,1,TQC/DroQ_Blend
507,0.1005309671163559,-1.9603538513183594,2.824779510498047,-6.972620964050293,4.786201512628235,1,Proportional_Catch
508,0.12252211570739746,-2.038893699645996,2.668363332748413,-7.192960739135742,5.141971986412283,1,Proportional_Catch
509,0.14451326429843903,-2.0891592502593994,2.551051139831543,-6.651357650756836,5.899614319897161,1,Proportional_Catch
510,0.15393804013729095,-2.155132532119751,2.1489078998565674,-6.63785457611084,5.066159325683408,1,Proportional_Catch
511,0.1665044128894806,-2.189690113067627,1.9258402585983276,-5.8423285484313965,5.187243485464647,1,Proportional_Catch
512,0.1696460098028183,-2.227389335632324,1.52292001247406,-5.32422399520874,4.466215413994037,1,Proportional_Catch
513,0.1665044128894806,-2.2556636333465576,1.063650131225586,-4.700026512145996,3.3004211093648737,1,Proportional_Catch
514,0.16022123396396637,-2.2807962894439697,0.6406579613685608,-4.153338432312012,1.9943853199747943,1,Proportional_Catch
515,0.15393804013729095,-2.2902209758758545,0.3234138488769531,-3.350623369216919,1.2024379994028283,1,Proportional_Catch
516,0.14451326429843903,-2.3027875423431396,0.006940945982933044,-2.827126979827881,0.0,1,Proportional_Catch
517,0.1350884884595871,-2.3122122287750244,-0.23041373491287231,-2.3559646606445312,-1.6867356651537855,1,Proportional_Catch
518,0.12880529463291168,-2.318495512008667,-0.3298899531364441,-1.9240531921386719,-2.2006605465677254,1,Proportional_Catch
519,0.11938052624464035,-2.3247785568237305,-0.48303690552711487,-1.6001195907592773,-2.800229782420911,1,Proportional_Catch
520,0.10995574295520782,-2.340486526489258,-0.5978971123695374,-1.592788815498352,-3.569936303211337,1,Proportional_Catch
521,0.1005309671163559,-2.356194496154785,-0.6840422749519348,-1.5872907638549805,-4.29160989955302,1,Proportional_Catch
522,0.09738937765359879,-2.365619421005249,-0.591571569442749,-1.426087498664856,-4.1432174289555626,1,Proportional_Catch
523,0.09424778074026108,-2.3813273906707764,-0.5222184658050537,-1.4622647762298584,-4.0408818375283175,1,Proportional_Catch
524,0.09738937765359879,-2.3938937187194824,-0.31312403082847595,-1.4108577966690063,-3.2654008820128535,1,Proportional_Catch
525,0.1005309671163559,-2.4064600467681885,-0.15630319714546204,-1.3723026514053345,-2.5107637664705216,1,Proportional_Catch
526,0.10681415349245071,-2.422168016433716,0.039852239191532135,-1.4219261407852173,-1.6236457377649087,1,Proportional_Catch
527,0.10995574295520782,-2.434734344482422,0.10842899978160858,-1.3806039094924927,-1.1091389733135846,1,Proportional_Catch
528,0.11938052624464035,-2.4441590309143066,0.31694120168685913,-1.2710723876953125,0.0,1,Proportional_Catch
529,0.12566371262073517,-2.447300672531128,0.3947855234146118,-1.031844139099121,1.8470092917864767,1,Proportional_Catch
530,0.12880529463291168,-2.459867000579834,0.3746289610862732,-1.0880423784255981,2.224687426109563,1,Proportional_Catch
531,0.12880529463291168,-2.4661502838134766,0.2809717059135437,-0.9731114506721497,2.110433278850487,1,Proportional_Catch
532,0.12880529463291168,-2.4661502838134766,0.21072877943515778,-0.7298336029052734,2.070125288442446,1,Proportional_Catch
533,0.12880529463291168,-2.4661502838134766,0.15804658830165863,-0.5473752021789551,2.049848996684486,1,Proportional_Catch
534,0.12566371262073517,-2.4661502838134766,0.03999511897563934,-0.4105314016342163,1.7062333980098734,1,Proportional_Catch
535,0.12252211570739746,-2.4630086421966553,-0.048543479293584824,-0.2293587327003479,1.4203811845515368,1,Proportional_Catch
536,0.11938052624464035,-2.456725597381592,-0.11494742333889008,-0.014939412474632263,1.244592877695713,1,Proportional_Catch
537,0.11623892933130264,-2.4535839557647705,-0.1647503823041916,0.06733526289463043,1.0325379784454936,1,Proportional_Catch
538,0.11623892933130264,-2.450442314147949,-0.1235627830028534,0.12904126942157745,1.1641019896112412,1,Proportional_Catch
539,0.11623892933130264,-2.4410176277160645,-0.09267208725214005,0.332400381565094,1.4617278970479914,1,Proportional_Catch
540,0.11623892933130264,-2.434734344482422,-0.06950406730175018,0.40637993812561035,1.6640540273829734,1,Proportional_Catch
541,0.11623892933130264,-2.425309658050537,-0.05212805047631264,0.5404043793678284,1.8801358440624878,1,Proportional_Catch
542,0.11623892933130264,-2.4158847332000732,-0.03909603878855705,0.6409227252006531,2.058941753714908,1,Proportional_Catch
543,0.11623892933130264,-2.403318405151367,-0.029322028160095215,0.7948513031005859,2.266516625995412,1,Proportional_Catch
544,0.11623892933130264,-2.390752077102661,-0.02199152112007141,0.9102977514266968,2.4418227561369363,1,Proportional_Catch
545,0.11623892933130264,-2.375044107437134,-0.01649364084005356,1.0754224061965942,2.6482821330025246,1,Proportional_Catch
546,0.11623892933130264,-2.3624777793884277,-0.012370230630040169,1.1207261085510254,2.7567942379491694,1,Proportional_Catch
547,0.11623892933130264,-2.3467698097229004,-0.009277673438191414,1.233243703842163,2.898690338023332,1,Proportional_Catch
548,0.11309733986854553,-2.3279201984405518,-0.08549807220697403,1.3961716890335083,2.7593459285452617,1,Proportional_Catch
549,0.11309733986854553,-2.309070587158203,-0.06412355601787567,1.5183676481246948,2.913515146110095,1,Proportional_Catch
550,0.11309733986854553,-2.2870795726776123,-0.048092667013406754,1.6885544061660767,3.1583123763818577,1,Proportional_Catch
551,0.10995574295520782,-2.2650883197784424,-0.11460931599140167,1.8161945343017578,3.045792896969236,1,Proportional_Catch
552,0.10995574295520782,-2.2399556636810303,-0.08595699071884155,1.990464448928833,3.277079390045788,1,Proportional_Catch
553,0.10681415349245071,-2.211681365966797,-0.1430075615644455,2.199706792831421,3.263380021388872,1,Proportional_Catch
554,0.103672556579113,-2.1834068298339844,-0.18579548597335815,2.3566384315490723,3.196677177325844,1,Proportional_Catch
555,0.103672556579113,-2.155132532119751,-0.13934661448001862,2.474337100982666,3.449490738721226,1,Proportional_Catch
556,0.1005309671163559,-2.120575189590454,-0.1830497831106186,2.7196907997131348,3.5171640497090273,1,Proportional_Catch
557,0.09738937765359879,-2.086017608642578,-0.21582715213298798,2.9037063121795654,3.5275534422336783,1,Proportional_Catch
558,0.09110619127750397,-2.0451767444610596,-0.31894999742507935,3.1987972259521484,3.316611116270278,1,Proportional_Catch
559,0.08482300490140915,-2.00433611869812,-0.39629215002059937,3.4201154708862305,3.07529057184096,1,Proportional_Catch
560,0.07853981852531433,-1.9603538513183594,-0.454298734664917,3.6646440029144287,2.908100872860545,1,Proportional_Catch
561,0.07225663214921951,-1.9132299423217773,-0.4978036880493164,3.9265801906585693,2.8186446451398917,1,Proportional_Catch
562,0.06283185631036758,-1.8629645109176636,-0.6089721918106079,4.201572418212891,2.475086215529882,1,TQC/DroQ_Blend
563,0.056548669934272766,-1.8158406019210815,-0.6138087511062622,4.3292765617370605,2.4422974359630656,1,TQC/DroQ_Blend
564,0.04712389037013054,-1.7655750513076782,-0.6959760189056396,4.503594398498535,2.5,1,TQC/DroQ
565,0.04084070399403572,-1.7153096199035645,-0.6790616512298584,4.634332656860352,2.5,1,TQC/DroQ
566,0.03141592815518379,-1.6619025468826294,-0.7449156641960144,4.81092643737793,-1.6963603496551514,1,TQC/DroQ
567,0.025132741779088974,-1.6147786378860474,-0.7157663702964783,4.78629207611084,-2.5,1,TQC/DroQ
568,0.012566370889544487,-1.5770795345306396,-0.8509840369224548,4.532196998596191,-2.5,1,TQC/DroQ
569,0.012566370889544487,-1.5236724615097046,-0.6382380127906799,4.7343244552612305,-2.5,1,TQC/DroQ
570,0.009424777701497078,-1.4796901941299438,-0.5572183132171631,4.650300979614258,-2.5,1,TQC/DroQ
571,0.009424777701497078,-1.4388494491577148,-0.4179137349128723,4.5087432861328125,-1.1976604461669922,1,TQC/DroQ
572,0.009424777701497078,-1.394867181777954,-0.31343531608581543,4.481114864349365,2.5,1,TQC/DroQ
573,0.012566370889544487,-1.341460108757019,-0.15653666853904724,4.6960129737854,2.5,1,TQC/DroQ
574,0.012566370889544487,-1.294336199760437,-0.11740250140428543,4.700107097625732,2.5,1,TQC/DroQ
575,0.009424777701497078,-1.253495454788208,-0.16659170389175415,4.546097755432129,-1.8332467079162598,1,TQC/DroQ
576,0.0062831854447722435,-1.2095131874084473,-0.20348359644412994,4.509130477905273,-2.5,1,TQC/DroQ
577,-0.0031415927223861217,-1.1780972480773926,-0.38823214173316956,4.167245864868164,-2.5,1,TQC/DroQ
578,0.0,-1.1341149806976318,-0.21263429522514343,4.224991798400879,-2.5,1,TQC/DroQ
579,0.0,-1.0964158773422241,-0.15947571396827698,4.111221790313721,-1.513197660446167,1,TQC/DroQ
580,0.0062831854447722435,-1.0587167739868164,0.03747285157442093,4.0258941650390625,2.291684150695801,1,TQC/DroQ
581,0.012566370889544487,-1.0210176706314087,0.1851842701435089,3.9618983268737793,2.5,1,TQC/DroQ
582,0.018849555402994156,-0.9738937616348267,0.29596784710884094,4.1495208740234375,2.5,1,TQC/DroQ
583,0.025132741779088974,-0.936194658279419,0.37905552983283997,4.0546183586120605,2.5,1,TQC/DroQ
584,0.025132741779088974,-0.9016371369361877,0.28429165482521057,3.9049017429351807,2.5,1,TQC/DroQ
585,0.025132741779088974,-0.8607963919639587,0.21321874856948853,3.9496941566467285,2.5,1,TQC/DroQ
586,0.028274334967136383,-0.8199557065963745,0.23845387995243073,3.983288288116455,2.5,1,TQC/DroQ
587,0.028274334967136383,-0.775973379611969,0.17884041368961334,4.087023735046387,2.5,1,TQC/DroQ
588,0.025132741779088974,-0.7319911122322083,0.055590495467185974,4.164825439453125,2.5,1,TQC/DroQ
589,0.025132741779088974,-0.6880087852478027,0.04169287160038948,4.2231764793396,2.5,1,TQC/DroQ
590,0.021991148591041565,-0.6408849358558655,-0.047270163893699646,4.345479488372803,2.5,1,TQC/DroQ
591,0.018849555402994156,-0.5937610268592834,-0.11399243772029877,4.437206745147705,2.5,1,TQC/DroQ
592,0.015707964077591896,-0.5466371178627014,-0.1640341430902481,4.506002426147461,2.5,1,TQC/DroQ
593,0.012566370889544487,-0.4995132386684418,-0.2015654295682907,4.557599067687988,2.5,1,TQC/DroQ
594,0.012566370889544487,-0.45238935947418213,-0.15117406845092773,4.596296310424805,2.5,1,TQC/DroQ
595,0.012566370889544487,-0.4052654504776001,-0.1133805513381958,4.625319480895996,2.5,1,TQC/DroQ
596,0.012566370889544487,-0.35814157128334045,-0.08503541350364685,4.647087097167969,2.5,1,TQC/DroQ
597,0.012566370889544487,-0.3078760802745819,-0.06377656012773514,4.741952419281006,2.5,1,TQC/DroQ
598,0.009424777701497078,-0.26075220108032227,-0.12637224793434143,4.734561443328857,2.5,1,TQC/DroQ
599,0.009424777701497078,-0.21362830698490143,-0.09477918595075607,4.729018211364746,2.5,1,TQC/DroQ
600,0.0062831854447722435,-0.16336281597614288,-0.14962419867515564,4.803400993347168,2.5,1,TQC/DroQ
601,0.0062831854447722435,-0.11309733986854553,-0.11221814900636673,4.859188079833984,2.5,1,TQC/DroQ
602,0.0031415927223861217,-0.06283185631036758,-0.16270342469215393,4.901028156280518,2.5,1,TQC/DroQ
603,0.0,-0.012566370889544487,-0.20056739449501038,4.932408332824707,1.5173425674438477,1,TQC/DroQ
604,-0.0031415927223861217,0.0345575213432312,-0.2289653718471527,4.877403259277344,0.0,1,TQC/DroQ
605,-0.0062831854447722435,0.07853981852531433,-0.25026383996009827,4.757609844207764,-2.2555394172668457,1,TQC/DroQ
606,-0.0062831854447722435,0.11938052624464035,-0.1876978874206543,4.589224815368652,-2.5,1,TQC/DroQ
607,-0.0062831854447722435,0.15393804013729095,-0.14077341556549072,4.305856704711914,-2.5,1,TQC/DroQ
608,0.0,0.19477875530719757,0.05149957537651062,4.250410079956055,2.5,1,TQC/DroQ
609,0.012566370889544487,0.23247785866260529,0.3527839481830597,4.130285263061523,2.5,1,TQC/DroQ
610,0.021991148591041565,0.2764601707458496,0.5002074241638184,4.197271347045898,2.5,1,TQC/DroQ
611,0.028274334967136383,0.3078760802745819,0.5322352051734924,3.933351755142212,2.5,1,TQC/DroQ
612,0.0345575213432312,0.3392920196056366,0.5562560558319092,3.735412120819092,2.5,1,TQC/DroQ
613,0.04398229718208313,0.3738495409488678,0.6528114676475525,3.665497064590454,2.5,1,TQC/DroQ
614,0.05026548355817795,0.408407062292099,0.6466882228851318,3.61306095123291,2.8585255510059855,1,TQC/DroQ_Blend
615,0.056548669934272766,0.4429645836353302,0.6420958042144775,3.5737338066101074,4.566356955262709,1,TQC/DroQ_Blend
616,0.0659734457731247,0.49008846282958984,0.7171912789344788,3.8583974838256836,8.053187591604942,1,TQC/DroQ_Blend
617,0.07225663214921951,0.5372123718261719,0.6949731111526489,4.071895599365234,10.409303055616986,1,Proportional_Catch
618,0.07539822161197662,0.6063274145126343,0.5997697114944458,4.781797885894775,11.38386781720764,1,Proportional_Catch
619,0.06283185631036758,0.6754424571990967,0.13566800951957703,5.314224720001221,7.720375273884569,1,TQC/DroQ_Blend
620,0.04084070399403572,0.7445574998855591,-0.44802770018577576,5.713544845581055,2.5,1,TQC/DroQ
621,0.015707964077591896,0.823097288608551,-0.9643393158912659,6.248654365539551,1.3201165199279785,1,TQC/DroQ
622,-0.009424777701497078,0.8953539133071899,-1.3515729904174805,6.49290657043457,-1.4488332271575928,1,TQC/DroQ
623,-0.028274334967136383,0.9801769256591797,-1.4849185943603516,6.990255355834961,-2.5,1,TQC/DroQ
624,-0.04712389037013054,1.0524336099624634,-1.5849277973175049,7.049107551574707,-2.5,1,TQC/DroQ
625,-0.059690263122320175,1.1246901750564575,-1.5028551816940308,7.0932464599609375,-1.3924192193477434,1,TQC/DroQ_Blend
626,-0.07225663214921951,1.19380521774292,-1.441300630569458,7.047811031341553,0.0,1,Proportional_Catch
627,-0.08482300490140915,1.2629202604293823,-1.3951348066329956,7.013734340667725,0.0,1,Proportional_Catch
628,-0.09738937765359879,1.3194689750671387,-1.3605103492736816,6.674017429351807,0.0,1,Proportional_Catch
629,-0.10681415349245071,1.382300853729248,-1.2560021877288818,6.576309680938721,0.0,1,Proportional_Catch
630,-0.11623892933130264,1.435707926750183,-1.1776211261749268,6.267409324645996,0.0,1,Proportional_Catch
631,-0.12252211570739746,1.4891149997711182,-1.0402954816818237,6.035733699798584,0.0,1,Proportional_Catch
632,-0.12880529463291168,1.5362387895584106,-0.9373012185096741,5.704897403717041,0.0,1,Proportional_Catch
633,-0.1350884884595871,1.586504340171814,-0.8600555658340454,5.5353102684021,0.0,1,Proportional_Catch
634,-0.14137166738510132,1.627345085144043,-0.8021213412284851,5.172500133514404,-1.1041426411500574,1,Proportional_Catch
635,-0.14451326429843903,1.6713273525238037,-0.6801308393478394,4.9789323806762695,-1.178258310883519,1,Proportional_Catch
636,-0.14765486121177673,1.7090264558792114,-0.5886379480361938,4.676677227020264,-1.2137755881678634,1,Proportional_Catch
637,-0.14765486121177673,1.7435839176177979,-0.4414784610271454,4.371445655822754,0.0,1,Proportional_Catch
638,-0.15079644322395325,1.7781414985656738,-0.4096486568450928,4.14252233505249,0.0,1,Proportional_Catch
639,-0.15079644322395325,1.8095574378967285,-0.3072364926338196,3.892289876937866,0.0,1,Proportional_Catch
640,-0.15393804013729095,1.837831735610962,-0.3089671730995178,3.6260757446289062,-1.0033570391497755,1,Proportional_Catch
641,-0.15707963705062866,1.8661060333251953,-0.3102651834487915,3.426415205001831,-1.450689041197292,1,Proportional_Catch
642,-0.15707963705062866,1.891238808631897,-0.23269888758659363,3.198129892349243,-1.4711928367715783,1,Proportional_Catch
643,-0.15707963705062866,1.9132299423217773,-0.17452415823936462,2.948376178741455,-1.4776237205864304,1,Proportional_Catch
644,-0.16022123396396637,1.932079553604126,-0.2094329297542572,2.682521104812622,-1.8721012259305525,1,Proportional_Catch
